From_Category,To_Category,Ratio_of_human_to_shortest
C0131,C0135,1.5
C0131,C0137,2.0
C0131,C0138,1.625
C0131,C0139,1.4642857142857142
C0131,C0143,2.25
C0131,C0144,1.861111111111111
C0131,C0146,1.0
C0132,C0001,1.7728751525010167
C0132,C0002,2.5
C0132,C0003,1.7999999999999998
C0132,C0004,1.9466666666666665
C0132,C0005,1.7651515151515154
C0132,C0006,1.8071113908118315
C0132,C0007,1.947089947089947
C0132,C0008,1.598623853211009
C0132,C0009,1.3716814159292037
C0132,C0010,1.9375
C0132,C0011,1.6323529411764708
C0132,C0012,1.5517241379310345
C0132,C0013,1.6578947368421053
C0132,C0014,1.6559633027522935
C0132,C0015,1.5714285714285716
C0132,C0016,1.7356321839080457
C0132,C0017,2.5
C0132,C0020,1.75
C0132,C0021,1.875
C0132,C0028,2.2307692307692304
C0132,C0029,1.6666666666666667
C0132,C0030,1.0
C0132,C0031,1.9024390243902438
C0132,C0033,1.5294117647058825
C0132,C0034,1.8095994914176734
C0132,C0035,1.3636363636363638
C0132,C0036,2.25
C0132,C0037,1.6875
C0132,C0038,2.4722222222222223
C0132,C0039,2.1818181818181817
C0132,C0041,2.0
C0132,C0042,1.462962962962963
C0132,C0043,2.4285714285714284
C0132,C0045,1.1666666666666667
C0132,C0046,1.2666666666666666
C0132,C0048,2.9062500000000004
C0132,C0049,1.564102564102564
C0132,C0051,2.25
C0132,C0052,1.5384615384615383
C0132,C0053,1.803030303030303
C0132,C0054,1.4423076923076925
C0132,C0055,1.723404255319149
C0132,C0056,1.7999999999999998
C0132,C0057,1.0
C0132,C0058,1.4117647058823528
C0132,C0059,1.5555555555555556
C0132,C0060,2.3333333333333335
C0132,C0061,1.25
C0132,C0062,1.4871794871794874
C0132,C0064,1.5714285714285714
C0132,C0065,1.5
C0132,C0066,1.0
C0132,C0067,1.6153846153846154
C0132,C0068,1.25
C0132,C0070,1.142857142857143
C0132,C0071,1.1666666666666667
C0132,C0072,2.0
C0132,C0073,1.2352941176470589
C0132,C0074,1.1481481481481481
C0132,C0075,2.1666666666666665
C0132,C0076,1.9000000000000001
C0132,C0078,1.6842105263157896
C0132,C0081,1.6842105263157894
C0132,C0083,2.5
C0132,C0085,1.675
C0132,C0086,1.3333333333333333
C0132,C0087,1.75
C0132,C0088,1.3333333333333333
C0132,C0089,1.7222222222222223
C0132,C0090,1.4
C0132,C0092,1.7777777777777777
C0132,C0093,1.5
C0132,C0094,1.25
C0132,C0095,2.6999999999999997
C0132,C0096,1.7777777777777777
C0132,C0097,1.5714285714285714
C0132,C0098,1.5789473684210527
C0132,C0101,2.25
C0132,C0103,1.7254901960784315
C0132,C0104,1.0
C0132,C0105,1.5625
C0132,C0107,1.75
C0132,C0108,1.7
C0132,C0109,1.4838709677419353
C0132,C0110,1.6666666666666667
C0132,C0111,1.8666666666666665
C0132,C0112,1.0
C0132,C0113,1.5
C0132,C0114,1.6
C0132,C0115,1.5238095238095237
C0132,C0116,1.4444444444444444
C0132,C0117,1.6828358208955225
C0132,C0118,1.7457627118644066
C0132,C0119,1.8308823529411764
C0132,C0120,1.5666666666666667
C0132,C0121,2.6
C0132,C0122,1.8333333333333333
C0132,C0123,2.0454545454545454
C0132,C0124,1.3636363636363635
C0132,C0126,1.25
C0132,C0127,2.25
C0132,C0128,2.0
C0132,C0129,1.7191011235955058
C0132,C0130,1.2941176470588234
C0132,C0131,1.0
C0132,C0132,1.0
C0132,C0133,1.8620689655172413
C0132,C0134,1.3125
C0132,C0135,1.78125
C0132,C0137,1.6938775510204083
C0132,C0138,1.6428571428571428
C0132,C0139,1.4457831325301205
C0132,C0140,3.3333333333333335
C0132,C0141,1.0
C0132,C0143,2.1384615384615384
C0132,C0144,1.7017543859649125
C0132,C0145,1.4444444444444444
C0132,C0146,1.4285714285714286
C0133,C0001,1.651569880522367
C0133,C0002,2.11764705882353
C0133,C0003,1.605263157894737
C0133,C0004,1.6891891891891895
C0133,C0005,1.5503355704697985
C0133,C0006,1.8066666666666669
C0133,C0007,1.8548812664907652
C0133,C0008,1.5487693710118506
C0133,C0009,1.6789297658862876
C0133,C0010,1.8823529411764708
C0133,C0011,1.5845070422535212
C0133,C0012,1.2619047619047619
C0133,C0013,1.5737704918032784
C0133,C0014,1.7099056603773584
C0133,C0015,1.5833333333333335
C0133,C0016,1.6907675194660736
C0133,C0017,2.11764705882353
C0133,C0019,1.625
C0133,C0020,1.8
C0133,C0022,1.4444444444444444
C0133,C0026,1.0
C0133,C0027,2.0
C0133,C0028,2.103448275862069
C0133,C0029,1.625
C0133,C0030,2.3333333333333335
C0133,C0031,1.4615384615384615
C0133,C0032,2.032258064516129
C0133,C0033,1.6538461538461537
C0133,C0034,1.8125
C0133,C0035,1.6129032258064515
C0133,C0036,2.0
C0133,C0037,1.0769230769230769
C0133,C0038,2.0571428571428574
C0133,C0039,2.142857142857143
C0133,C0040,2.5
C0133,C0041,1.6756756756756759
C0133,C0042,1.7030303030303031
C0133,C0043,2.8095238095238098
C0133,C0044,1.625
C0133,C0045,1.7586206896551726
C0133,C0046,1.9583333333333335
C0133,C0047,1.6
C0133,C0048,3.5
C0133,C0049,1.6197183098591552
C0133,C0051,1.5517241379310345
C0133,C0052,1.8076923076923077
C0133,C0053,1.6017316017316017
C0133,C0054,1.5454545454545454
C0133,C0055,1.4891304347826086
C0133,C0056,1.469879518072289
C0133,C0057,1.5333333333333334
C0133,C0058,1.4166666666666665
C0133,C0059,1.4372469635627532
C0133,C0060,2.6666666666666665
C0133,C0061,1.8260869565217392
C0133,C0062,1.6296296296296298
C0133,C0063,1.3333333333333333
C0133,C0064,1.4545454545454546
C0133,C0065,1.7010309278350515
C0133,C0066,2.0
C0133,C0067,1.926829268292683
C0133,C0068,1.6071428571428572
C0133,C0070,1.4000000000000001
C0133,C0071,1.3333333333333333
C0133,C0072,1.6
C0133,C0073,1.5348837209302326
C0133,C0074,1.2142857142857144
C0133,C0075,1.6666666666666667
C0133,C0076,2.0
C0133,C0078,1.833333333333333
C0133,C0079,2.0
C0133,C0081,1.5849056603773588
C0133,C0082,1.95
C0133,C0083,1.8260869565217395
C0133,C0084,1.0
C0133,C0085,1.6
C0133,C0086,1.511111111111111
C0133,C0087,1.5
C0133,C0088,1.9285714285714286
C0133,C0089,1.375
C0133,C0090,1.6363636363636365
C0133,C0092,1.9259259259259258
C0133,C0093,1.7222222222222223
C0133,C0094,2.0
C0133,C0095,2.0
C0133,C0096,1.6363636363636365
C0133,C0098,1.7222222222222223
C0133,C0099,2.111111111111111
C0133,C0100,1.6666666666666667
C0133,C0101,1.5
C0133,C0102,2.264705882352941
C0133,C0103,1.3125000000000002
C0133,C0104,1.0
C0133,C0105,1.5208333333333333
C0133,C0106,1.3333333333333333
C0133,C0107,1.5657894736842106
C0133,C0108,2.0
C0133,C0109,2.0909090909090913
C0133,C0110,1.4848484848484846
C0133,C0111,1.4259259259259258
C0133,C0112,1.5
C0133,C0113,1.4782608695652175
C0133,C0114,1.8
C0133,C0115,1.5199999999999998
C0133,C0116,2.6363636363636362
C0133,C0117,1.7926509186351707
C0133,C0118,1.5823170731707317
C0133,C0119,1.6683937823834194
C0133,C0120,1.6
C0133,C0121,1.5769230769230769
C0133,C0122,1.5689655172413792
C0133,C0123,1.4716981132075473
C0133,C0124,1.393939393939394
C0133,C0125,2.2222222222222223
C0133,C0126,2.1666666666666665
C0133,C0127,2.0909090909090913
C0133,C0128,1.4166666666666667
C0133,C0129,1.5979381443298968
C0133,C0130,1.8863636363636365
C0133,C0132,1.5
C0133,C0133,1.1818181818181817
C0133,C0134,1.472222222222222
C0133,C0135,2.3508771929824563
C0133,C0137,2.2
C0133,C0138,1.4374999999999998
C0133,C0139,1.5803108808290156
C0133,C0140,1.263157894736842
C0133,C0141,1.67
C0133,C0142,1.9166666666666667
C0133,C0143,1.642857142857143
C0133,C0144,1.5232558139534884
C0133,C0145,2.185185185185185
C0133,C0146,1.2142857142857144
C0134,C0001,1.613872403560831
C0134,C0002,1.75
C0134,C0003,1.8571428571428572
C0134,C0004,1.5681818181818181
C0134,C0005,1.5893719806763287
C0134,C0006,1.523489932885906
C0134,C0007,1.5394190871369295
C0134,C0008,1.6172465960665658
C0134,C0009,1.6695278969957081
C0134,C0010,1.525
C0134,C0011,1.8088235294117647
C0134,C0012,1.6511627906976745
C0134,C0013,1.6204379562043796
C0134,C0014,1.5479041916167664
C0134,C0015,1.7090909090909088
C0134,C0016,1.6041308089500859
C0134,C0017,1.75
C0134,C0019,2.0
C0134,C0020,1.9615384615384617
C0134,C0021,1.3333333333333333
C0134,C0022,1.857142857142857
C0134,C0023,1.5384615384615385
C0134,C0025,1.1666666666666667
C0134,C0026,1.0
C0134,C0027,2.3125000000000004
C0134,C0028,1.24
C0134,C0029,1.3846153846153848
C0134,C0030,1.7
C0134,C0031,1.6857142857142857
C0134,C0032,1.0
C0134,C0033,1.4545454545454546
C0134,C0034,1.542372881355932
C0134,C0035,1.8
C0134,C0037,1.25
C0134,C0038,1.8333333333333333
C0134,C0039,1.9666666666666668
C0134,C0040,1.5555555555555554
C0134,C0041,1.3043478260869565
C0134,C0042,1.6833333333333333
C0134,C0045,1.3666666666666667
C0134,C0047,1.6666666666666667
C0134,C0048,1.2857142857142858
C0134,C0049,1.3253012048192772
C0134,C0050,1.3333333333333333
C0134,C0051,1.732394366197183
C0134,C0052,2.956521739130435
C0134,C0053,1.3636363636363638
C0134,C0054,1.4705882352941178
C0134,C0055,1.6666666666666667
C0134,C0056,1.6666666666666667
C0134,C0057,1.4
C0134,C0058,1.846153846153846
C0134,C0059,1.9047619047619047
C0134,C0060,1.3333333333333333
C0134,C0061,1.7446808510638296
C0134,C0062,1.4603174603174605
C0134,C0063,1.3333333333333333
C0134,C0064,1.4516129032258065
C0134,C0065,1.3571428571428572
C0134,C0066,1.84
C0134,C0067,1.6666666666666665
C0134,C0068,2.0892857142857144
C0134,C0070,1.7741935483870968
C0134,C0071,1.0416666666666667
C0134,C0072,1.3333333333333333
C0134,C0073,1.4166666666666667
C0134,C0074,1.5
C0134,C0075,1.44
C0134,C0078,1.3333333333333333
C0134,C0079,1.888888888888889
C0134,C0080,3.0
C0134,C0081,1.5625000000000002
C0134,C0082,2.5714285714285716
C0134,C0083,2.1999999999999997
C0134,C0084,1.7333333333333334
C0134,C0086,1.3529411764705883
C0134,C0087,1.8484848484848486
C0134,C0089,1.5894736842105264
C0134,C0090,1.1111111111111112
C0134,C0093,1.4444444444444444
C0134,C0094,2.0
C0134,C0095,1.0
C0134,C0096,2.0
C0134,C0097,1.4285714285714286
C0134,C0098,1.625
C0134,C0099,3.0
C0134,C0101,2.0
C0134,C0102,1.7142857142857142
C0134,C0103,1.46875
C0134,C0104,1.722222222222222
C0134,C0105,1.2826086956521738
C0134,C0107,1.488888888888889
C0134,C0108,1.2142857142857142
C0134,C0109,1.8095238095238095
C0134,C0110,1.5416666666666665
C0134,C0111,1.5999999999999999
C0134,C0112,1.3333333333333333
C0134,C0113,1.9736842105263157
C0134,C0114,1.5454545454545456
C0134,C0115,1.5
C0134,C0117,1.5714285714285714
C0134,C0118,1.6217948717948716
C0134,C0119,1.6163793103448276
C0134,C0120,1.3333333333333335
C0134,C0121,1.6857142857142857
C0134,C0122,1.4761904761904763
C0134,C0123,1.6406249999999998
C0134,C0124,1.8484848484848486
C0134,C0125,1.5833333333333333
C0134,C0126,1.8181818181818183
C0134,C0129,1.3870967741935483
C0134,C0130,1.9285714285714288
C0134,C0131,1.3333333333333333
C0134,C0132,1.4090909090909092
C0134,C0133,1.6041666666666665
C0134,C0134,1.25
C0134,C0135,1.5925925925925923
C0134,C0137,1.5142857142857145
C0134,C0138,1.4999999999999998
C0134,C0139,1.721518987341772
C0134,C0140,1.5813953488372092
C0134,C0142,1.7142857142857142
C0134,C0143,1.4594594594594594
C0134,C0144,1.6464646464646466
C0134,C0145,1.6578947368421053
C0134,C0146,1.5217391304347827
C0135,C0001,1.7101929448450592
C0135,C0002,2.4285714285714284
C0135,C0003,2.0269058295964126
C0135,C0004,1.7277486910994764
C0135,C0005,1.6272401433691757
C0135,C0006,1.9874213836477987
C0135,C0007,1.8454011741682972
C0135,C0008,1.6051136363636362
C0135,C0009,1.7232876712328768
C0135,C0010,2.099514563106796
C0135,C0011,1.5739130434782609
C0135,C0012,1.396039603960396
C0135,C0013,1.4863013698630136
C0135,C0014,1.6051724137931036
C0135,C0015,1.6140350877192982
C0135,C0016,1.692622950819672
C0135,C0017,2.4285714285714284
C0135,C0019,1.5000000000000002
C0135,C0020,2.0795454545454546
C0135,C0021,1.4545454545454546
C0135,C0022,2.227272727272727
C0135,C0024,1.625
C0135,C0025,1.3333333333333333
C0135,C0026,1.9
C0135,C0027,1.8333333333333333
C0135,C0028,1.6444444444444446
C0135,C0029,1.0666666666666667
C0135,C0030,2.125
C0135,C0031,1.7916666666666667
C0135,C0032,1.0
C0135,C0033,2.4250000000000003
C0135,C0034,1.9438202247191014
C0135,C0035,1.4444444444444444
C0135,C0036,1.6666666666666667
C0135,C0037,1.3928571428571428
C0135,C0038,2.0
C0135,C0039,1.5434782608695652
C0135,C0040,2.763157894736842
C0135,C0041,1.6666666666666667
C0135,C0042,1.7150537634408602
C0135,C0043,1.875
C0135,C0044,2.444444444444444
C0135,C0045,1.7192982456140349
C0135,C0046,2.1764705882352944
C0135,C0047,1.8
C0135,C0048,2.0
C0135,C0049,1.5804195804195802
C0135,C0050,1.6
C0135,C0051,1.6575342465753427
C0135,C0052,1.7011494252873562
C0135,C0053,1.5691489361702127
C0135,C0054,1.7714285714285716
C0135,C0055,1.3932584269662922
C0135,C0056,1.631578947368421
C0135,C0057,1.5789473684210527
C0135,C0058,1.5909090909090908
C0135,C0059,1.9705882352941178
C0135,C0060,1.7500000000000002
C0135,C0061,1.5238095238095237
C0135,C0062,1.4341085271317828
C0135,C0063,1.4210526315789473
C0135,C0064,1.7941176470588234
C0135,C0065,1.5599999999999998
C0135,C0067,1.8137254901960784
C0135,C0068,2.2241379310344827
C0135,C0070,1.7321428571428572
C0135,C0071,1.75
C0135,C0072,1.4444444444444444
C0135,C0073,1.4666666666666666
C0135,C0074,1.28125
C0135,C0075,1.0
C0135,C0076,2.5925925925925926
C0135,C0077,1.5
C0135,C0078,1.8781512605042017
C0135,C0079,1.84375
C0135,C0080,1.5
C0135,C0081,1.6363636363636365
C0135,C0082,1.7333333333333332
C0135,C0083,1.875
C0135,C0084,1.4705882352941178
C0135,C0085,1.5833333333333333
C0135,C0086,1.4838709677419355
C0135,C0087,1.2875
C0135,C0088,1.75
C0135,C0089,1.6551724137931034
C0135,C0090,1.7931034482758619
C0135,C0091,1.125
C0135,C0092,2.6923076923076925
C0135,C0093,1.8285714285714285
C0135,C0094,2.555555555555556
C0135,C0096,2.444444444444444
C0135,C0097,1.7272727272727273
C0135,C0098,1.4571428571428573
C0135,C0099,1.0
C0135,C0100,2.3333333333333335
C0135,C0101,1.5333333333333332
C0135,C0102,1.5999999999999999
C0135,C0103,1.7894736842105263
C0135,C0104,1.888888888888889
C0135,C0105,1.3492063492063493
C0135,C0107,1.8611111111111112
C0135,C0108,1.65625
C0135,C0109,1.3827160493827162
C0135,C0110,2.0624999999999996
C0135,C0111,1.75
C0135,C0112,1.6538461538461537
C0135,C0113,1.625
C0135,C0114,1.0999999999999999
C0135,C0115,1.40625
C0135,C0116,1.6666666666666667
C0135,C0117,1.5141903171953253
C0135,C0118,1.8333333333333335
C0135,C0119,1.8031358885017423
C0135,C0120,1.8253968253968254
C0135,C0121,1.722222222222222
C0135,C0122,1.5959595959595958
C0135,C0123,1.3421052631578947
C0135,C0124,1.6
C0135,C0125,2.0
C0135,C0126,2.0
C0135,C0127,2.0
C0135,C0128,1.517241379310345
C0135,C0129,1.2975206611570247
C0135,C0130,1.846153846153846
C0135,C0131,2.8000000000000003
C0135,C0132,1.8837209302325582
C0135,C0133,1.6515151515151514
C0135,C0134,1.3863636363636362
C0135,C0135,1.252336448598131
C0135,C0136,1.3076923076923077
C0135,C0137,1.7307692307692306
C0135,C0138,1.6538461538461537
C0135,C0139,1.7700534759358288
C0135,C0140,2.0428571428571427
C0135,C0141,2.0
C0135,C0142,1.642857142857143
C0135,C0143,1.8118811881188117
C0135,C0144,1.9822485207100593
C0135,C0145,1.6588235294117646
C0135,C0146,1.8019323671497582
C0136,C0001,1.5813253012048192
C0136,C0002,2.0
C0136,C0003,1.7272727272727273
C0136,C0004,1.4444444444444444
C0136,C0005,1.3695652173913044
C0136,C0006,1.558139534883721
C0136,C0007,1.7540983606557377
C0136,C0008,1.5967741935483872
C0136,C0009,1.8863636363636365
C0136,C0010,1.7894736842105263
C0136,C0011,1.347826086956522
C0136,C0012,1.7142857142857142
C0136,C0013,1.962962962962963
C0136,C0014,1.4368932038834954
C0136,C0015,1.7391304347826086
C0136,C0016,1.4214285714285715
C0136,C0017,2.0
C0136,C0019,1.7142857142857142
C0136,C0022,1.75
C0136,C0028,1.0
C0136,C0030,1.5882352941176472
C0136,C0031,1.2857142857142858
C0136,C0032,1.5
C0136,C0034,1.5454545454545454
C0136,C0035,1.75
C0136,C0037,1.9166666666666667
C0136,C0039,1.6666666666666667
C0136,C0040,1.0
C0136,C0042,1.75
C0136,C0045,2.2222222222222223
C0136,C0048,1.5333333333333332
C0136,C0049,1.4705882352941178
C0136,C0051,1.3333333333333335
C0136,C0052,3.142857142857143
C0136,C0053,1.4782608695652173
C0136,C0054,1.6666666666666667
C0136,C0055,1.6129032258064515
C0136,C0056,1.5
C0136,C0057,1.1111111111111112
C0136,C0058,1.5555555555555556
C0136,C0059,1.9545454545454546
C0136,C0062,1.6363636363636365
C0136,C0064,1.3333333333333333
C0136,C0065,2.0
C0136,C0066,1.75
C0136,C0067,1.75
C0136,C0070,2.230769230769231
C0136,C0073,1.0
C0136,C0074,2.0
C0136,C0076,1.8181818181818183
C0136,C0078,1.75
C0136,C0079,1.75
C0136,C0081,1.3076923076923077
C0136,C0085,1.2857142857142858
C0136,C0086,1.6666666666666667
C0136,C0087,2.111111111111111
C0136,C0088,2.2
C0136,C0089,1.7692307692307692
C0136,C0092,1.3333333333333333
C0136,C0093,1.1428571428571428
C0136,C0096,1.5999999999999999
C0136,C0098,1.0
C0136,C0103,1.3333333333333333
C0136,C0105,1.3902439024390245
C0136,C0107,1.875
C0136,C0109,1.375
C0136,C0110,1.6363636363636365
C0136,C0111,1.8333333333333333
C0136,C0114,2.0
C0136,C0115,1.6153846153846154
C0136,C0117,1.3647058823529412
C0136,C0118,1.5
C0136,C0119,1.5172413793103448
C0136,C0120,1.4705882352941178
C0136,C0121,1.3157894736842106
C0136,C0122,1.75
C0136,C0123,1.0
C0136,C0129,1.0769230769230769
C0136,C0130,1.375
C0136,C0133,2.1666666666666665
C0136,C0134,1.0833333333333333
C0136,C0135,1.4444444444444444
C0136,C0136,1.1666666666666667
C0136,C0137,1.6666666666666667
C0136,C0138,1.25
C0136,C0139,1.3076923076923077
C0136,C0141,1.888888888888889
C0136,C0142,1.7777777777777777
C0136,C0143,1.6666666666666667
C0136,C0144,1.1666666666666667
C0136,C0145,1.4545454545454546
C0137,C0001,1.627994227994228
C0137,C0002,1.0
C0137,C0003,1.7454545454545454
C0137,C0004,1.5919540229885056
C0137,C0005,1.4912280701754388
C0137,C0006,1.5894039735099337
C0137,C0007,1.9288389513108612
C0137,C0008,1.5203836930455634
C0137,C0009,1.7572463768115942
C0137,C0010,1.4536082474226804
C0137,C0011,1.4246575342465753
C0137,C0012,1.9215686274509804
C0137,C0013,1.5675675675675675
C0137,C0014,1.5044510385756678
C0137,C0015,1.7388888888888887
C0137,C0016,1.7043478260869565
C0137,C0017,1.0
C0137,C0019,2.157894736842105
C0137,C0020,1.7222222222222223
C0137,C0021,1.0
C0137,C0022,1.4285714285714286
C0137,C0023,1.5
C0137,C0025,2.5
C0137,C0026,1.3333333333333333
C0137,C0027,1.6666666666666667
C0137,C0028,1.8499999999999999
C0137,C0029,1.0
C0137,C0030,1.6190476190476188
C0137,C0031,1.44
C0137,C0032,1.3333333333333333
C0137,C0033,1.4528301886792454
C0137,C0034,1.746031746031746
C0137,C0035,1.4666666666666666
C0137,C0036,1.9090909090909092
C0137,C0037,1.6923076923076923
C0137,C0038,1.5
C0137,C0039,3.1111111111111107
C0137,C0040,2.375
C0137,C0041,2.311111111111111
C0137,C0042,1.6704545454545454
C0137,C0043,3.75
C0137,C0044,2.2352941176470584
C0137,C0045,1.736842105263158
C0137,C0046,1.4444444444444444
C0137,C0047,1.2307692307692308
C0137,C0048,2.0
C0137,C0049,1.4157303370786518
C0137,C0050,1.2
C0137,C0051,1.5294117647058825
C0137,C0052,1.641304347826087
C0137,C0053,1.456140350877193
C0137,C0054,1.358490566037736
C0137,C0055,1.826530612244898
C0137,C0056,1.4509803921568625
C0137,C0057,1.5833333333333335
C0137,C0058,1.462962962962963
C0137,C0059,1.7701149425287357
C0137,C0060,1.5714285714285712
C0137,C0061,2.0
C0137,C0062,1.3739837398373984
C0137,C0063,1.5
C0137,C0064,1.2500000000000002
C0137,C0065,1.6551724137931034
C0137,C0066,2.0
C0137,C0067,1.7971014492753625
C0137,C0068,1.9500000000000002
C0137,C0070,2.106382978723404
C0137,C0071,1.0
C0137,C0072,1.2
C0137,C0073,1.7692307692307692
C0137,C0074,1.4000000000000001
C0137,C0076,1.7083333333333333
C0137,C0078,1.5
C0137,C0079,1.3137254901960784
C0137,C0080,1.0
C0137,C0081,1.55
C0137,C0083,1.75
C0137,C0084,1.1428571428571428
C0137,C0085,1.2999999999999998
C0137,C0086,1.5
C0137,C0087,1.8333333333333335
C0137,C0088,1.2
C0137,C0089,1.4333333333333333
C0137,C0090,1.5
C0137,C0091,1.25
C0137,C0092,1.3333333333333333
C0137,C0093,1.7272727272727273
C0137,C0094,1.3333333333333333
C0137,C0095,1.5
C0137,C0096,2.5714285714285716
C0137,C0097,1.0
C0137,C0098,1.2564102564102564
C0137,C0099,1.8
C0137,C0100,1.5
C0137,C0101,1.6666666666666667
C0137,C0102,1.4642857142857142
C0137,C0103,1.5106382978723405
C0137,C0104,1.7142857142857144
C0137,C0105,1.4279835390946503
C0137,C0106,1.7999999999999998
C0137,C0107,1.5373134328358211
C0137,C0108,1.3333333333333333
C0137,C0109,1.5312499999999998
C0137,C0110,1.72
